,taxon_link,taxon_oid,added,accessed,retrieved,filename,download_link,download_date,error,warning,warning_msg,error_msg
80,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300009412,3300009412,2017-11-25 21:14:04.679564,1,1,87289.assembled.faa,https://genome.jgi.doe.gov/MalvirDeepMed_s2_2/download/_JAMO/575863997ded5e3df1ee4e6e/87289.assembled.faa,,0,1,Warning: File 87289.assembled.faa already exists in the download directory. ,
81,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300003382,3300003382,2017-11-25 21:14:04.679564,1,1,50223.assembled.faa,https://genome.jgi.doe.gov/InoplaM1SAM_2/download/_JAMO/5422d1740d87857459fba08e/50223.assembled.faa,,0,1,Warning: File 50223.assembled.faa already exists in the download directory. ,
82,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300005110,3300005110,2017-11-25 21:14:04.679564,1,1,62226.assembled.faa,https://genome.jgi.doe.gov/CeladaMinimDraft_19/download/_JAMO/5556326e0d8785178e713488/62226.assembled.faa,,0,1,Warning: File 62226.assembled.faa already exists in the download directory. ,
83,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300009472,3300009472,2017-11-25 21:14:04.679564,1,1,87283.assembled.faa,https://genome.jgi.doe.gov/COGITO_mtgs_1104_10/download/_JAMO/5759d63f7ded5e3df1ee5dfe/87283.assembled.faa,,0,1,Warning: File 87283.assembled.faa already exists in the download directory. ,
84,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300021263,3300021263,2017-11-25 21:14:04.679564,1,1,159699.assembled.faa,https://genome.jgi.doe.gov/S433Annotation/download/_JAMO/59fabef47ded5e41c306246e/159699.assembled.faa,,0,1,Warning: File 159699.assembled.faa already exists in the download directory. ,
85,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300009667,3300009667,2017-11-25 21:14:04.679564,1,1,89749.assembled.faa,https://genome.jgi.doe.gov/AD_JPNHG3_MetaG_2/download/_JAMO/576753697ded5e34d828f785/89749.assembled.faa,,0,1,Warning: File 89749.assembled.faa already exists in the download directory. ,
86,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300000383,3300000383,2017-11-25 21:14:04.679564,10,0,,,,11,0,,"Error: Could Not Retrieve Data. Link: 'https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300000383'. 
Error: Could Not Retrieve Data. Link: 'https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300000383'. 
Error: Could Not Retrieve Data. Link: 'https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300000383'. 
Error: Could Not Retrieve Data. Link: 'https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300000383'. 
Error: Could Not Retrieve Data. Link: 'https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300000383'. 
Error: Could Not Retrieve Data. Link: 'https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300000383'. 
Error: Could Not Retrieve Data. Link: 'https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300000383'. 
Error: Could Not Retrieve Data. Link: 'https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300000383'. 
Error: Could Not Retrieve Data. Link: 'https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300000383'. 
Error: Could Not Retrieve Data. Link: 'https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300000383'. 
Error: Could Not Retrieve Data. Link: 'https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300000383'. 
"
87,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300000793,3300000793,2017-11-25 21:14:04.679564,1,1,9190.assembled.faa,https://genome.jgi.doe.gov/AmaForreplIIA001/download/_JAMO/52904c74067c013e2b0675c7/9190.assembled.faa,,0,1,Warning: File 9190.assembled.faa already exists in the download directory. ,
88,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300007074,3300007074,2017-11-25 21:14:04.679564,1,1,69799.assembled.faa,https://genome.jgi.doe.gov/AntAceMinimDraft_6/download/_JAMO/568af2400d878518a8a3e434/69799.assembled.faa,,0,1,Warning: File 69799.assembled.faa already exists in the download directory. ,
89,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300012097,3300012097,2017-11-25 21:14:04.679564,1,1,104730.assembled.faa,https://genome.jgi.doe.gov/TSNJ015MetaG_2/download/_JAMO/5837421b7ded5e2d305bcba2/104730.assembled.faa,,0,1,Warning: File 104730.assembled.faa already exists in the download directory. ,
90,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300001774,3300001774,2017-11-25 21:14:04.679564,1,1,20153.assembled.faa,https://genome.jgi.doe.gov/Subbio2Aug_QV11A_2/download/_JAMO/5290890f067c013e2b06e07d/20153.assembled.faa,,0,1,Warning: File 20153.assembled.faa already exists in the download directory. ,
91,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300005575,3300005575,2017-11-25 21:14:04.679564,1,1,66507.assembled.faa,https://genome.jgi.doe.gov/GraSoiStandDraft_43/download/_JAMO/55d667270d8785342fcf7cba/66507.assembled.faa,,0,1,Warning: File 66507.assembled.faa already exists in the download directory. ,
92,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300016357,3300016357,2017-11-25 21:14:04.679564,1,1,125970.assembled.faa,https://genome.jgi.doe.gov/tim00Cox00000000_2/download/_JAMO/59046b887ded5e1e49fef510/125970.assembled.faa,,0,1,Warning: File 125970.assembled.faa already exists in the download directory. ,
93,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300007558,3300007558,2017-11-25 21:14:04.679564,1,1,78195.assembled.faa,https://genome.jgi.doe.gov/ColrivemetaGS733_2/download/_JAMO/56b0b76a0d878559e287251f/78195.assembled.faa,,0,1,Warning: File 78195.assembled.faa already exists in the download directory. ,
94,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2010549000,2010549000,2017-11-25 21:14:04.679564,1,1,2010549000.tar.gz,https://genome.jgi.doe.gov/UncEn_2010549000/download/_JAMO/52904a98067c013e2b06712f/2010549000.tar.gz,,0,1,Warning: File 2010549000.tar.gz already exists in the download directory. ,
95,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300005423,3300005423,2017-11-25 21:14:04.679564,1,1,65497.assembled.faa,https://genome.jgi.doe.gov/ETNmetMinimDraft_35/download/_JAMO/55a3ffb70d87852b21507645/65497.assembled.faa,,0,1,Warning: File 65497.assembled.faa already exists in the download directory. ,
96,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300018025,3300018025,2017-11-25 21:14:04.679564,1,1,132970.assembled.faa,https://genome.jgi.doe.gov/June2016WEW_20_1_4/download/_JAMO/5936dfe07ded5e4e5bbbdd25/132970.assembled.faa,,0,1,Warning: File 132970.assembled.faa already exists in the download directory. ,
97,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300012841,3300012841,2017-11-25 21:14:04.679564,1,1,108232.assembled.faa,https://genome.jgi.doe.gov/HID1972K_E1MG_2/download/_JAMO/58ba88a77ded5e7a2afa81cd/108232.assembled.faa,,0,1,Warning: File 108232.assembled.faa already exists in the download directory. ,
98,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300000248,3300000248,2017-11-25 21:14:04.679564,1,1,3300000248.tar.gz,https://genome.jgi.doe.gov/LinP200P12500m_6/download/_JAMO/52904c17067c013e2b0674ec/3300000248.tar.gz,,0,1,Warning: File 3300000248.tar.gz already exists in the download directory. ,
99,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300002704,3300002704,2017-11-25 21:14:04.679564,1,1,39150.assembled.faa,https://genome.jgi.doe.gov/AraplaCL_Col_mLB_2/download/_JAMO/5384fcda0d87852a04c5cd0a/39150.assembled.faa,,0,1,Warning: File 39150.assembled.faa already exists in the download directory. ,
100,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300000754,3300000754,2017-11-25 21:14:04.679564,2,2,10804.assembled.faa 11668.assembled.faa,https://genome.jgi.doe.gov/GraSo_3300000754/download/_JAMO/5290526d067c013e2b068228/10804.assembled.faa,2017-11-26 17:41:22.659802,0,6,Warning: File 10804.assembled.faa already exists in the download directory. Warning: Multiple download files present. Warning: File 10804.assembled.faa already exists in the download directory. Warning: File 10804.assembled.faa already exists in the download directory. Warning: File 10804.assembled.faa already exists in the download directory. Warning: Multiple download files present. ,
101,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300009991,3300009991,2017-11-25 21:14:04.679564,2,1,91487.assembled.faa,https://genome.jgi.doe.gov/LS_165metaG_2/download/_JAMO/577eac547ded5e34bd90d5b4/91487.assembled.faa,,2,1,Warning: File 91487.assembled.faa already exists in the download directory. ,Error: Could not download data. Link: 'https://genome.jgi.doe.gov/LS_165metaG_2/download/_JAMO/577eac547ded5e34bd90d5b4/91487.assembled.faa'. Error: Could not download data. Link: 'https://genome.jgi.doe.gov/LS_165metaG_2/download/_JAMO/577eac547ded5e34bd90d5b4/91487.assembled.faa'. 
102,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300005444,3300005444,2017-11-25 21:14:04.679564,2,1,65470.assembled.faa,https://genome.jgi.doe.gov/KBSK1StandDraft_3/download/_JAMO/55a9f4470d87852b21508a55/65470.assembled.faa,,2,1,Warning: File 65470.assembled.faa already exists in the download directory. ,Error: Could not download data. Link: 'https://genome.jgi.doe.gov/KBSK1StandDraft_3/download/_JAMO/55a9f4470d87852b21508a55/65470.assembled.faa'. Error: Could not download data. Link: 'https://genome.jgi.doe.gov/KBSK1StandDraft_3/download/_JAMO/55a9f4470d87852b21508a55/65470.assembled.faa'. 
103,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300020167,3300020167,2017-11-25 21:14:04.679564,1,1,148680.assembled.faa,https://genome.jgi.doe.gov/JunL2320m_MetaG_2/download/_JAMO/59a5771f7ded5e41edd8e543/148680.assembled.faa,2017-11-26 01:34:09.708204,0,0,,
104,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300017522,3300017522,2017-11-25 21:14:04.679564,2,1,128026.assembled.faa,https://genome.jgi.doe.gov/AM7DNASPassembly/download/_JAMO/590d527a7ded5e1e49ffa8ff/128026.assembled.faa,2017-11-26 01:56:34.710146,1,0,,Error: Could not download data. Link: 'https://genome.jgi.doe.gov/AM7DNASPassembly/download/_JAMO/590d527a7ded5e1e49ffa8ff/128026.assembled.faa'. 
105,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300012848,3300012848,2017-11-25 21:14:04.679564,2,1,108244.assembled.faa,https://genome.jgi.doe.gov/HID1972I_E1MG_2/download/_JAMO/5853f8e07ded5e78cff8c039/108244.assembled.faa,,2,1,Warning: File 108244.assembled.faa already exists in the download directory. ,Error: Could not download data. Link: 'https://genome.jgi.doe.gov/HID1972I_E1MG_2/download/_JAMO/5853f8e07ded5e78cff8c039/108244.assembled.faa'. Error: Could not download data. Link: 'https://genome.jgi.doe.gov/HID1972I_E1MG_2/download/_JAMO/5853f8e07ded5e78cff8c039/108244.assembled.faa'. 
106,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300012949,3300012949,2017-11-25 21:14:04.679564,1,1,109640.assembled.faa,https://genome.jgi.doe.gov/Swienrcoassembly/download/_JAMO/586f7a8c7ded5e4229d8307b/109640.assembled.faa,,1,1,Warning: File 109640.assembled.faa already exists in the download directory. ,Error: Could not download data. Link: 'https://genome.jgi.doe.gov/Swienrcoassembly/download/_JAMO/586f7a8c7ded5e4229d8307b/109640.assembled.faa'. 
107,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300002795,3300002795,2017-11-25 21:14:04.679564,1,1,39287.assembled.faa,https://genome.jgi.doe.gov/NitcycUWRG08K212_2/download/_JAMO/53954eec0d878575e643620d/39287.assembled.faa,,1,1,Warning: File 39287.assembled.faa already exists in the download directory. ,Error: Could not download data. Link: 'https://genome.jgi.doe.gov/NitcycUWRG08K212_2/download/_JAMO/53954eec0d878575e643620d/39287.assembled.faa'. 
108,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300002629,3300002629,2017-11-25 21:14:04.679564,1,1,38536.assembled.faa,https://genome.jgi.doe.gov/NitcycUWG06A2a12_2/download/_JAMO/537d22340d87852a04c5a9d8/38536.assembled.faa,,1,1,Warning: File 38536.assembled.faa already exists in the download directory. ,Error: Could not download data. Link: 'https://genome.jgi.doe.gov/NitcycUWG06A2a12_2/download/_JAMO/537d22340d87852a04c5a9d8/38536.assembled.faa'. 
109,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300006736,3300006736,2017-11-25 21:14:04.679564,2,1,75049.assembled.faa,https://genome.jgi.doe.gov/1_EtaG_2/download/_JAMO/565fabdf0d87851bf7363a1e/75049.assembled.faa,,1,1,Warning: File 75049.assembled.faa already exists in the download directory. ,Error: Could not download data. Link: 'https://genome.jgi.doe.gov/1_EtaG_2/download/_JAMO/565fabdf0d87851bf7363a1e/75049.assembled.faa'. 
110,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300018054,3300018054,2017-11-25 21:14:04.679564,2,1,133144.assembled.faa,https://genome.jgi.doe.gov/PLM1_30_b1_2/download/_JAMO/5937f2837ded5e4e5bbbe79b/133144.assembled.faa,,1,1,	Warning: File 133144.assembled.faa already exists in the download directory. ,Error: Could not download data. Link: 'https://genome.jgi.doe.gov/PLM1_30_b1_2/download/_JAMO/5937f2837ded5e4e5bbbe79b/133144.assembled.faa'. 
111,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300003395,3300003395,2017-11-25 21:14:04.679564,2,1,50250.assembled.faa,https://genome.jgi.doe.gov/LauGreSBDMM110SN_6/download/_JAMO/542517430d87857459fbad25/50250.assembled.faa,,1,1,	Warning: File 50250.assembled.faa already exists in the download directory. ,Error: Could not download data. Link: 'https://genome.jgi.doe.gov/LauGreSBDMM110SN_6/download/_JAMO/542517430d87857459fbad25/50250.assembled.faa'. 
112,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300006025,3300006025,2017-11-25 21:14:04.679564,2,1,71485.assembled.faa,https://genome.jgi.doe.gov/DEB0MinimDraft_10/download/_JAMO/561dcb530d878540fd7043e8/71485.assembled.faa,,1,1,	Warning: File 71485.assembled.faa already exists in the download directory. ,Error: Could not download data. Link: 'https://genome.jgi.doe.gov/DEB0MinimDraft_10/download/_JAMO/561dcb530d878540fd7043e8/71485.assembled.faa'. 
113,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300020582,3300020582,2017-11-25 21:14:04.679564,1,1,150861.assembled.faa,https://genome.jgi.doe.gov/IncBWH4OmetaG_2/download/_JAMO/59b4f85e7ded5e2f18676b7f/150861.assembled.faa,2017-11-26 01:42:06.875516,0,0,,
114,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300002782,3300002782,2017-11-25 21:14:04.679564,2,1,38589.assembled.faa,https://genome.jgi.doe.gov/NitcycUWG05A1w11_2/download/_JAMO/539487220d878575e6436057/38589.assembled.faa,,1,1,	Warning: File 38589.assembled.faa already exists in the download directory. ,Error: Could not download data. Link: 'https://genome.jgi.doe.gov/NitcycUWG05A1w11_2/download/_JAMO/539487220d878575e6436057/38589.assembled.faa'. 
115,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300000628,3300000628,2017-11-25 21:14:04.679564,2,2,3300000439.tar.gz 3300000628.tar.gz,https://genome.jgi.doe.gov/TroBogEpilimnion_26/download/_JAMO/52905207067c013e2b068151/3300000439.tar.gz,2017-11-26 01:47:07.710245,0,4,	Warning: File 3300000628.tar.gz already exists in the download directory. 	Warning: File 3300000439.tar.gz already exists in the download directory. 	Warning: Multiple download files present. Warning: Multiple download files present. ,
116,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300005595,3300005595,2017-11-25 21:14:04.679564,2,1,66728.assembled.faa,https://genome.jgi.doe.gov/ETNmetMinimDraft_15/download/_JAMO/55da59930d8785342fcf8af5/66728.assembled.faa,2017-11-26 18:07:12.840870,1,0,,Error: Could not download data. Link: 'https://genome.jgi.doe.gov/ETNmetMinimDraft_15/download/_JAMO/55da59930d8785342fcf8af5/66728.assembled.faa'. 
117,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2008193001,2008193001,2017-11-25 21:14:04.679564,0,0,,,,6,0,,"Error: Could Not Retrieve Data. Link: 'https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2008193001'. 
Error: Could Not Retrieve Data. Link: 'https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2008193001'. 
Error: Could Not Retrieve Data. Link: 'https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2008193001'. 
Error: Could Not Retrieve Data. Link: 'https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2008193001'. 
Error: Could Not Retrieve Data. Link: 'https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2008193001'. 
Error: Could Not Retrieve Data. Link: 'https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2008193001'. 
"
118,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300003271,3300003271,2017-11-25 21:14:04.679564,1,1, 46594.assembled.faa,,2017-11-26 18:11:39.445048,0,0,,
119,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300017682,3300017682,2017-11-25 21:14:04.679564,1,1, 129663.assembled.faa,,2017-11-26 18:16:31.209637,0,0,,
120,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300000931,3300000931,2017-11-25 21:14:04.679564,1,1, 12852.assembled.faa,,2017-11-26 18:17:38.466162,0,0,,
121,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300003203,3300003203,2017-11-25 21:14:04.679564,1,1, 46586.assembled.faa,,2017-11-26 18:20:31.005177,0,0,,
122,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300012129,3300012129,2017-11-25 21:14:04.679564,1,1, 104753.assembled.faa,,2017-11-26 19:04:33.014022,0,0,,
123,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300004270,3300004270,2017-11-25 21:14:04.679564,1,1, 60379.assembled.faa,,2017-11-26 19:11:19.393984,0,0,,
124,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300003147,3300003147,2017-11-25 21:14:04.679564,1,1, 45605.assembled.faa,,2017-11-26 19:15:50.441076,0,0,,
125,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300006114,3300006114,2017-11-25 21:14:04.679564,1,1, 71212.assembled.faa,,2017-11-26 19:23:52.629685,0,0,,
126,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300017919,3300017919,2017-11-25 21:14:04.679564,1,1, 132460.assembled.faa,,2017-11-26 19:24:20.827510,0,0,,
