taxon_oid	Domain	Status	Study Name	Genome Name / Sample Name	Sequencing Center	IMG Genome ID 	Genome Size   * assembled	Gene Count   * assembled
2708742471	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase III (KMG-III): the genomes of soil and plant-associated and newly described type strains	Plantibacter flavus VKM Ac-2504	DOE Joint Genome Institute (JGI)	2708742471	4300060	4088
639633044	Bacteria	Finished	Mycobacteria, 5 strains	Mycobacterium vanbaalenii PYR-1	DOE Joint Genome Institute (JGI)	639633044	6491865	6047
2728369217	Bacteria	Permanent Draft	Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera	Thermoflavifilum aggregans DSM 27268	DOE Joint Genome Institute (JGI)	2728369217	2841668	2433
644736380	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Kytococcus sedentarius 541, DSM 20547	DOE Joint Genome Institute (JGI)	644736380	2785024	2692
2556793004	Bacteria	Permanent Draft	Phocaeicola abscessus genome sequencing	Phocaeicola abscessus CCUG 55929	European Bioinformatics Institute	2556793004	2530631	2142
2515154143	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Sciscionella marina DSM 45152	DOE Joint Genome Institute (JGI)	2515154143	8536451	8212
2721755137	Bacteria	Draft	Soil microbial communities from Rifle, Colorado, USA	Candidatus Schekmanbacteria bacterium GWA2_38_11	DOE Joint Genome Institute (JGI)	2721755137	2110701	2129
2541047992	Bacteria	Permanent Draft	Arcticibacter svalbardensis MN12-7	Arcticibacter svalbardensis MN12-7	Centre for Cellular and Molecular Biology (CCMB)	2541047992	4687695	4351
2551306499	Bacteria	Permanent Draft	Nafulsella turpanensis ZLM-10	Nafulsella turpanensis ZLM-10	Northwest A and F University	2551306499	4805588	4204
650716085	Bacteria	Finished	Simkania negevensis Z	Simkania negevensis Z, ATCC VR-1471	University of Vienna	650716085	2628375	2560
2515154015	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Actinomycetospora chiangmaiensis DSM 45062	DOE Joint Genome Institute (JGI)	2515154015	5861079	5756
2576861456	Bacteria	Finished	Hymenobacter swuensis DY53	Hymenobacter swuensis DY53	Korea Atomic Energy Research Institute	2576861456	5252070	4668
2595698202	Bacteria	Permanent Draft	Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera	Arcicella aurantiaca DSM 22214	DOE Joint Genome Institute (JGI)	2595698202	5933091	5010
2599185177	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Pseudosphingobacterium domesticum DSM 18733	DOE Joint Genome Institute (JGI)	2599185177	6780495	5649
2721755150	Bacteria	Draft	Soil microbial communities from Rifle, Colorado, USA	Candidatus Liptonbacteria bacterium GWB1_49_6	DOE Joint Genome Institute (JGI)	2721755150	536030	665
2513237381	Bacteria	Permanent Draft	Flavobacteriaceae bacterium S85	Flavobacteriaceae bacterium S85	Macrogen	2513237381	3384629	2860
2596583536	Bacteria	Permanent Draft	Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera	Lechevalieria aerocolonigenes DSM 40034	DOE Joint Genome Institute (JGI)	2596583536	10810212	10095
2724679793	Bacteria	Permanent Draft	Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera	Dietzia schimae DSM 45139	DOE Joint Genome Institute (JGI)	2724679793	3648026	3418
2626541982	Bacteria	Draft	Soil microbial communities from Rifle, Colorado, USA	Parcubacteria (Kuenenbacteria) bacterium GW2011_GWA2_42_15	DOE Joint Genome Institute (JGI)	2626541982	813650	901
2693429890	Bacteria	Permanent Draft	Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera	Rhodonellum ikkaensis DSM 17997	DOE Joint Genome Institute (JGI)	2693429890	5214558	4473
643692001	Bacteria	Finished	Acidobacterium capsulatum ATCC 51196	Acidobacterium capsulatum ATCC 51196	Los Alamos National Laboratory, J. Craig Venter Institute (JCVI)	643692001	4127356	3425
2698536887	Bacteria	Permanent Draft	Development of a pipeline for high-throughput recovery of near-complete and complete microbial genomes from complex metagenomic datasets	Gracilibacteria bacterium JGI CrystG Apr3-3-C10 (unscreened)	DOE Joint Genome Institute (JGI)	2698536887	218635	250
2623620579	Bacteria	Permanent Draft	The Agave Microbiome: Exploring the role of microbial communities in plant adaptations to desert environments	Cellulosimicrobium cellulans DSM 43879	DOE Joint Genome Institute (JGI)	2623620579	4477957	4052
2634166482	Bacteria	Permanent Draft	Knoellia subterranea KCTC 19937 Genome sequencing	Knoellia subterranea KCTC 19937	Huazhong Agricultural University	2634166482	3566056	3509
2718217776	Bacteria	Finished	Genome sequencing of bacterial species from a Stable Defined Moderately Diverse Mouse Microbiota for colonizing germ-free mice with defined microbiota.	Bacteroides caecimuris I48	University of Berne	2718217776	4839918	4176
2626542395	Bacteria	Permanent Draft	Soil microbial communities from Rifle, Colorado, USA	Microgenomates (Woesebacteria) bacterium GW2011_GWA1_33_30	DOE Joint Genome Institute (JGI)	2626542395	864377	1102
2524023204	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Mesoflavibacter zeaxanthinifaciens DSM 18436	DOE Joint Genome Institute (JGI)	2524023204	2966206	2767
2627854128	Bacteria	Permanent Draft	Streptomonospora alba YIM 90003 Genome sequencing	Streptomonospora alba YIM 90003	University of Illinois, Urbana-Champaign	2627854128	5914311	5239
2718217681	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase III (KMG-III): the genomes of soil and plant-associated and newly described type strains	Glaciihabitans tibetensis CGMCC 1.12484	DOE Joint Genome Institute (JGI)	2718217681	3728823	3519
2622736459	Bacteria	Permanent Draft	Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera	Pedobacter africanus DSM 12126	DOE Joint Genome Institute (JGI)	2622736459	5722867	4822
641228502	Bacteria	Finished	Renibacterium salmoninarum ATCC 33209	Renibacterium salmoninarum ATCC 33209	Integrated Genomics	641228502	3155250	3558
2758568006	Bacteria	Finished	Genome sequencing of Actinoalloteichus hoggarensis DSM 45943	Actinoalloteichus hoggarensis DSM 45943	Bielefeld University	2758568006	6606717	5611
2523533540	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Hugenholtzia roseola DSM 9546	DOE Joint Genome Institute (JGI)	2523533540	4259453	3444
2734481966	Bacteria	Permanent Draft	Genome sequencing of Actinotalea fermentans JCM 9966	Actinotalea fermentans ATCC 43279, JCM 9966, DSM 3133	University of Tokyo	2734481966	694598	1123
2695420942	Bacteria	Permanent Draft	Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera	Streptoalloteichus hindustanus DSM 44523	DOE Joint Genome Institute (JGI)	2695420942	7279383	6608
2627853598	Bacteria	Permanent Draft	Sequencing the genomes of 1000 actinobacteria strains	Serinibacter salmoneus DSM 21801	DOE Joint Genome Institute (JGI)	2627853598	3268715	2968
2522125173	Bacteria	Permanent Draft	Plant associated metagenomes--Microbial community diversity and host control of community assembly across model and emerging plant ecological genomics systems.	Cryocola sp. 340MFSha3.1	DOE Joint Genome Institute (JGI)	2522125173	4090615	3976
2770939583	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase III (KMG-III): the genomes of soil and plant-associated and newly described type strains	Halopolyspora algeriensis CECT 8575	DOE Joint Genome Institute (JGI)	2770939583	4565527	4379
2724679619	Bacteria	Permanent Draft	Comprehensive metagenome and single cell genome sequencing from the open ocean community of North Pacfic Subtropical Gyre, Station ALOHA	Marinoscillum bacterium JGI 01_J22 (contamination screened)	DOE Joint Genome Institute (JGI)	2724679619	831286	805
2724679790	Bacteria	Permanent Draft	Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera	Gracilimonas mengyeensis DSM 21985	DOE Joint Genome Institute (JGI)	2724679790	4666881	3862
2597489953	Bacteria	Finished	Rhodococcus aetherivorans BCP1 Genome sequencing	Rhodococcus aetherivorans BCP1	National Research Council, Italy	2597489953	6231823	5789
2757320924	Bacteria	Finished	Genome sequencing of Propionimicrobium sp. Marseille-P3275	Propionimicrobium sp. Marseille-P3275	Research Unit on Emerging Infectious and Tropical Diseases ( URMITE )	2757320924	2010679	1911
2718217947	Bacteria	Finished	Microbacterium sp. XT11 Genome sequencing	Microbacterium sp. XT11	Dalian Polytechnic University	2718217947	3475315	3402
2710724069	Bacteria	Permanent Draft	Soil microbial communities from Rifle, Colorado, USA	Candidatus Lindowbacteria bacterium RIFCSPLOWO2_02_FULL_62_12	DOE Joint Genome Institute (JGI)	2710724069	3939916	3506
646564591	Bacteria	Finished	Zunongwangia profunda SM-A87	Zunongwangia profunda SM-A87	Beijing Genomics Institute (BGI)	646564591	5128187	4709
2724679820	Bacteria	Permanent Draft	Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera	Muriicola jejuensis DSM 21206	DOE Joint Genome Institute (JGI)	2724679820	3299848	3040
2519899576	Bacteria	Permanent Draft	Galbibacter marinus ck-I2-15	Galbibacter marinus ck-I2-15	Third Institute of Oceanography, State Oceanic Administration	2519899576	3572447	3138
2654588065	Bacteria	Permanent Draft	Marine sediment microbial communities from White Oak River estuary, North Carolina	Parcubacteria bacterium DG_72	DOE Joint Genome Institute (JGI)	2654588065	717349	840
2643221466	Bacteria	Permanent Draft	Single cell genomics from Antarctic geothermal fumaroles	Acetothermia bacterium JGI 1.G22_F02_006 (contamination screened)	DOE Joint Genome Institute (JGI)	2643221466	244782	257
2524614583	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Marinactinospora thermotolerans DSM 45154	DOE Joint Genome Institute (JGI)	2524614583	5663707	5039
2513237132	Bacteria	Permanent Draft	Nitritalea halalkaliphila LW7	Nitritalea halalkaliphila LW7 (Draft1)	Institute of Genomics and Integrative Biology (IGIB), Council of Scientific and Industrial Research (CSIR)	2513237132	3633699	4265
2758568010	Bacteria	Finished	Genome sequencing of Maribacter sp. B1	Maribacter sp. B1	Second Institute of Oceanography, State Oceanic Administration	2758568010	4639957	4231
2524614660	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Gulosibacter molinativorax DSM 13485	DOE Joint Genome Institute (JGI)	2524614660	3380843	3221
2623620518	Bacteria	Permanent Draft	The Hungate 1000. A catalogue of reference genomes from the rumen microbiome.	Ruaniaceae bacterium KH17	DOE Joint Genome Institute (JGI)	2623620518	2724385	2588
2695420929	Bacteria	Permanent Draft	Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera	Sediminitomix flava DSM 28229	DOE Joint Genome Institute (JGI)	2695420929	6603976	5157
646311932	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Gordonia bronchialis 3410, DSM 43247	DOE Joint Genome Institute (JGI)	646311932	5290012	5002
2718218154	Bacteria	Finished	Caldithrix abyssi DSM 13497 LF13 Genome sequencing	Caldithrix abyssi LF13, DSM 13497	Winogradsky Institute of Microbiology	2718218154	4978541	3855
2639763019	Bacteria	Finished	Trueperella pyogenes 2012CQ-ZSH genome sequencing	Trueperella pyogenes 2012CQ-ZSH	Veterinary institute, Chongqing Academy of Animal Sciences	2639763019	2295822	2103
2675903142	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase III (KMG-III): the genomes of soil and plant-associated and newly described type strains	Sinosporangium album CPCC 201354	DOE Joint Genome Institute (JGI)	2675903142	7057140	6347
2626542346	Bacteria	Permanent Draft	Soil microbial communities from Rifle, Colorado, USA	Parcubacteria (Jorgensenbacteria) bacterium GW2011_GWA1_48_11	DOE Joint Genome Institute (JGI)	2626542346	691147	791
2751185744	Bacteria	Finished	Tessaracoccus sp. T2.5-30 Genome sequencing	Tessaracoccus sp. T2.5-30	Centro de Biologia Molecular Severo Ochoa	2751185744	3212699	2983
2751185838	Bacteria	Finished	Nocardioides dokdonensis FR1436 Genome sequencing	Nocardioides dokdonensis FR1436	Yonsei University	2751185838	4376707	4170
2767802137	Bacteria	Finished	Genome sequencing of Streptomyces alboflavus MDJK44	Streptomyces alboflavus MDJK44 GCA_002189675.2	Shandong Agricultural University	2767802137	9622415	8790
2600254961	Bacteria	Permanent Draft	A metabolic model for Tetrasphaera elongata involved in enhanced biological phosphorus removal in wastewater treatment based on whole genome sequence data	Tetrasphaera elongata DSM 14184	Aalborg University	2600254961	3157491	3135
2517093013	Bacteria	Permanent Draft	Continuation of the Genomic Encyclopedia of Bacteria and Archaea pilot project (GEBA)	Rudanella lutea DSM 19387	DOE Joint Genome Institute (JGI)	2517093013	6546036	5356
2571042004	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Ferrimicrobium acidiphilum DSM 19497	DOE Joint Genome Institute (JGI)	2571042004	2928893	2894
2523533584	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Dermatophilus congolensis DSM 44180	DOE Joint Genome Institute (JGI)	2523533584	2623236	2349
2556921666	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Crocinitomix catalasitica ATCC 23190	DOE Joint Genome Institute (JGI)	2556921666	4622888	4128
2734481978	Bacteria	Permanent Draft	Genome Sequencing of Cellulomonas - The University of Tokyo	Cellulomonas persica JCM 18111	University of Tokyo	2734481978	391802	676
643692008	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Beutenbergia cavernae HKI 0122, DSM 12333	DOE Joint Genome Institute (JGI)	643692008	4669183	4278
2531839228	Bacteria	Permanent Draft	Fulvivirga imtechensis AK7	Fulvivirga imtechensis AK7	Institute of Microbial Technology (IMTECH), Council of Scientific and Industrial Research (CSIR)	2531839228	6737864	5958
2708742877	Bacteria	Permanent Draft	Soil microbial communities from Rifle, Colorado, USA	Candidatus Staskawiczbacteria bacterium RIFCSPHIGHO2_01_FULL_34_27	DOE Joint Genome Institute (JGI)	2708742877	598313	685
2617270824	Bacteria	Permanent Draft	Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera	Spongiibacterium flavum DSM 22638	DOE Joint Genome Institute (JGI)	2617270824	3836163	3573
2721755266	Bacteria	Draft	Soil microbial communities from Rifle, Colorado, USA	Candidatus Delongbacteria bacterium GWF2_40_14	DOE Joint Genome Institute (JGI)	2721755266	1741902	1605
2721755304	Bacteria	Draft	Soil microbial communities from Rifle, Colorado, USA	Candidatus Fischerbacteria bacterium RBG_13_37_8	DOE Joint Genome Institute (JGI)	2721755304	5236627	4747
2724679246	Bacteria	Permanent Draft	Genome sequencing of potential secondary metabolite producers	Microtetraspora fusca NBRC 13915	National Institute of Technology and Evaluation Biological Resource Center	2724679246	9009059	8276
642555115	Bacteria	Draft	Candidatus Cloacamonas acidaminovorans	Candidatus Cloacamonas acidaminovorans Evry	U.S. Department of Energy (DOE)	642555115	2246820	1868
2751185834	Bacteria	Finished	Actinomyces hongkongensis HKU8 genome sequencing	Actinomyces hongkongensis HKU8	Hebei Provincial Institute	2751185834	2141493	1882
2585427656	Bacteria	Finished	Genome sequence of the flavobacterial endosymbiont of Llaveia axin axin	Endosymbiont of Llaveia axin axin	National Autonomous University of Mexico	2585427656	309299	280
2708742640	Bacteria	Draft	Soil microbial communities from Rifle, Colorado, USA	Candidatus Wallbacteria bacterium GWC2_49_35	DOE Joint Genome Institute (JGI)	2708742640	3669112	2865
2602041555	Bacteria	Permanent Draft	Metabolic models based on genomic sequence data from metagenomic libraries and axenic strains of the lipid accumulating filamentous bacterium Candidatus `Microthrix parvicella'	Candidatus Microthrix parvicella RN1	Aalborg University	2602041555	4202896	3987
2636416112	Bacteria	Permanent Draft	Mumia flava MUSC 201 Genome sequencing	Mumia flava MUSC 201	University of Malaya	2636416112	16377168	15815
2731639185	Bacteria	Permanent Draft	Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera	Pseudoscardovia suis DSM 24744	DOE Joint Genome Institute (JGI)	2731639185	2247459	1772
